"x","y","node"
"126",0.526351699109205,-0.183026315789474,126
"127",0.497648300890795,-0.165482456140351,127
"128",0.469274826789838,-0.183026315789474,128
"129",0.440571428571429,-0.165482456140351,129
"130",0.411868030353019,-0.183026315789474,130
"131",0.383494556252062,-0.165482456140351,131
"132",0.354791158033652,-0.183026315789474,132
"133",0.326417683932695,-0.165482456140351,133
"134",0.297714285714286,-0.183026315789474,134
"135",0.269010887495876,-0.165482456140351,135
"136",0.240637413394919,-0.183026315789474,136
"137",0.211934015176509,-0.165482456140351,137
"138",0.183560541075553,-0.183026315789474,138
"139",0.154857142857143,-0.165482456140351,139
"140",0.126153744638733,-0.183026315789474,140
"141",0.0977802705377762,-0.165482456140351,141
"142",0.0690768723193666,-0.183026315789474,142
"143",0.0407033982184097,-0.165482456140351,143
